idClient,gender,nearLocation,partner,promoFriends,phone,contractPeriod,groupVisits,age,avgAdditionalChargesTotal,monthToEndContract,lifetime,avgClassFrequencyTotal,avgClassFrequencyCurrentMonth
407,1,0,0,0,1,6,1,30,545.61,12,13,5.84,1.5
408,1,0,0,1,1,1,0,22,69.5,11,23,0.29,0.49
409,1,1,0,1,1,12,0,20,217.94,6,5,5.71,1.51
410,0,0,0,0,1,12,0,18,23.78,4,14,0.84,5.53
411,0,1,0,0,0,1,1,41,46.42,7,26,1.92,4.05
412,0,0,0,1,1,12,1,24,56.19,7,27,4.27,0.11
413,1,1,1,1,1,12,0,38,4.86,4,9,5.03,2.9
414,1,0,0,0,1,1,1,18,526.22,10,20,1.95,5.15
415,0,0,0,1,1,1,0,39,259.53,3,6,4.46,4.6
416,1,0,1,1,1,1,1,32,26.19,10,19,5.55,3.06
417,1,0,0,1,0,12,0,20,99.52,11,11,1.46,2.2
418,0,1,0,0,1,1,0,18,444.92,12,26,2.23,1.99
419,1,0,0,1,1,1,0,18,63.79,11,27,2.6,5.77
420,1,1,0,1,1,12,1,26,7.15,12,3,2.66,4.98
421,1,0,0,0,1,6,1,19,522.46,5,6,0.29,2.14
422,1,1,0,0,1,1,0,37,94.2,8,29,3.69,3.17
423,0,0,0,0,1,6,1,34,246.72,4,26,3.95,2.57
424,1,0,0,0,0,6,0,23,50.26,5,30,1.63,4.92
425,1,0,0,1,1,1,0,32,0.4,11,3,1.06,5.44
426,1,0,0,0,1,12,1,19,351.74,3,18,4.35,0.92
427,0,0,1,0,1,6,1,19,53.07,8,30,0.63,2.56
428,0,1,0,0,1,6,1,35,355.66,2,3,2.6,3.82
429,1,0,1,1,0,1,0,20,168.47,12,11,5.5,0.54
430,1,1,0,0,1,12,0,34,308.33,6,14,0.77,4.72
431,0,0,1,0,1,12,0,21,23.88,8,5,1.54,3.19
432,1,1,0,0,1,6,0,37,1.25,12,25,1.76,5.42
433,1,0,0,0,1,1,1,21,110.4,6,25,1.57,3.16
434,0,1,0,0,0,6,1,25,118.5,5,1,1.33,3.21
435,1,1,0,0,1,6,1,37,529.48,7,16,2.46,1.31
436,1,1,0,0,1,12,1,34,1.89,7,4,0.73,6.08
437,1,0,0,0,1,12,1,36,22.89,3,27,2.47,0.36
438,0,0,0,1,0,1,0,28,102.58,7,24,2.62,1.34
439,1,1,0,1,1,1,0,19,22.6,12,13,4.61,0.51
440,1,1,0,1,1,12,1,18,39.92,11,24,0.95,1.78
441,1,0,1,0,1,12,0,18,66.29,9,5,1.96,3.48
442,1,0,0,1,1,1,0,34,227.09,5,13,0.58,0.76
443,0,1,0,0,1,12,1,33,542.32,6,12,5.51,4.74
444,1,1,1,0,1,6,1,18,28.55,10,24,3.03,5.7
445,1,1,0,0,0,12,1,24,132.35,11,3,2.5,6.0
446,1,1,1,1,1,12,0,37,84.14,7,4,2.6,3.43
447,1,0,0,0,1,12,1,37,309.74,7,24,0.95,5.52
448,0,0,0,0,1,12,1,34,42.38,3,19,3.33,2.04
449,0,1,1,1,0,12,0,29,377.79,3,12,4.85,0.5
450,0,1,1,0,1,1,0,29,10.58,4,7,5.04,2.93
451,0,0,0,0,1,6,1,32,0.19,4,16,2.65,2.62
452,0,1,0,1,1,12,1,35,3.25,12,1,2.03,3.05
453,1,0,0,0,1,12,0,32,13.08,10,1,4.07,0.73
454,1,1,0,0,1,6,0,38,9.54,6,6,4.54,0.21
455,0,1,0,0,1,1,0,26,71.94,1,26,5.14,5.58
456,0,1,0,1,1,12,1,36,34.01,4,28,5.28,0.13
457,1,1,0,0,1,12,0,36,85.12,8,29,4.56,3.94
458,1,1,0,1,0,1,0,31,303.24,1,1,4.08,5.34
459,0,1,1,0,1,1,0,19,8.16,11,22,3.18,0.77
460,0,1,0,0,1,12,0,40,63.87,11,9,0.94,0.89
461,0,1,0,0,1,6,1,19,29.1,3,2,0.16,5.74
462,1,1,0,1,1,6,0,22,15.69,8,19,1.7,2.26
463,1,0,0,0,1,12,0,18,301.3,12,22,1.21,2.91
464,1,1,0,1,1,6,0,36,204.38,3,15,3.13,4.63
465,0,1,1,0,1,6,1,38,330.95,4,25,4.61,3.62
466,1,1,0,1,0,6,1,29,161.5,1,6,2.25,0.62
467,1,1,1,0,1,6,1,34,59.79,3,2,0.49,1.64
468,1,1,1,1,1,6,0,24,0.71,2,21,1.33,2.47
469,0,1,0,0,0,6,1,36,2.48,6,2,2.85,0.34
470,0,0,1,0,1,12,1,40,184.13,9,4,0.2,3.98
471,0,1,0,0,1,6,0,29,164.56,1,12,5.3,1.97
472,0,0,0,0,1,1,0,32,226.53,1,4,2.57,4.03
473,0,0,0,0,1,6,1,37,19.14,11,15,2.53,3.6
474,0,1,0,0,0,12,0,28,99.55,12,3,0.46,4.24
475,0,0,1,0,1,1,1,34,431.32,9,6,5.85,1.97
476,1,1,0,1,1,12,1,39,389.58,8,3,2.66,6.12
477,0,1,0,0,1,12,0,35,223.03,8,4,1.89,0.84
478,0,0,1,0,1,1,1,23,140.7,3,15,4.65,3.81
479,0,1,0,0,1,12,1,35,317.17,9,6,4.37,4.19
480,0,0,0,0,1,12,1,37,21.79,8,6,0.39,1.46
481,0,0,0,1,1,6,1,33,540.89,2,27,0.1,3.29
482,1,1,1,1,1,6,0,20,50.35,11,25,2.99,3.41
483,0,1,0,1,1,6,0,39,342.65,4,19,4.62,3.59
484,0,0,1,1,0,6,0,39,301.89,5,8,0.75,1.07
485,0,1,0,1,1,6,1,33,2.41,12,19,1.96,4.78
486,1,0,1,0,1,6,1,19,211.83,3,13,1.66,5.09
487,1,1,0,0,1,12,0,29,441.54,8,29,5.97,5.25
488,0,1,0,0,1,1,0,26,107.9,3,9,2.46,5.02
489,1,0,0,1,1,1,0,38,226.31,5,16,4.0,3.5
490,0,1,1,0,1,12,0,31,445.55,3,20,0.28,3.16
491,0,1,0,0,0,6,0,33,394.7,5,9,2.66,5.5
492,1,0,0,1,1,1,0,24,540.52,8,10,2.21,0.87
493,0,0,1,1,1,1,1,38,30.37,3,25,1.19,3.44
494,0,0,0,0,0,6,1,32,266.87,5,1,1.9,3.37
495,1,0,0,0,1,12,0,34,7.42,11,14,2.13,3.09
496,0,0,0,0,0,12,1,41,463.56,7,22,0.83,3.23
497,1,0,1,0,0,1,0,34,33.72,4,9,5.75,3.69
498,1,1,0,0,1,1,0,31,336.86,6,24,5.0,1.37
499,0,0,0,0,1,6,1,25,492.19,12,22,5.02,4.34
500,1,0,0,0,0,6,0,35,217.26,2,25,2.01,4.6
501,0,1,1,0,1,6,1,19,20.03,10,19,1.0,3.92
502,0,0,0,0,1,12,1,38,3.64,7,15,5.38,1.57
503,1,0,0,0,1,1,0,33,111.98,3,5,0.68,3.83
504,1,1,1,0,1,12,1,35,373.83,11,0,2.29,4.19
505,1,1,0,1,0,6,1,32,547.71,8,16,0.71,4.24
506,0,1,1,0,1,6,0,40,6.28,8,26,0.23,0.94
507,1,1,0,1,1,1,0,39,456.94,6,28,3.73,5.39
508,1,0,0,1,1,6,0,31,13.15,7,21,1.76,3.49
509,1,0,0,1,1,1,0,26,502.43,10,14,0.84,2.49
510,0,1,0,0,1,1,1,20,0.15,10,17,3.85,0.69
511,1,1,1,1,1,6,1,33,266.89,8,0,2.05,3.07
512,1,0,0,1,1,6,1,29,50.39,11,3,5.39,2.99
513,1,1,0,1,1,12,1,28,407.38,12,20,2.13,0.14
514,1,0,0,0,1,12,1,34,81.88,5,14,5.66,4.82
515,1,1,0,1,1,6,0,31,249.93,9,10,3.63,0.52
516,0,1,0,0,1,12,0,31,28.14,6,18,2.2,1.57
517,1,1,0,0,1,1,0,20,31.09,8,19,4.0,0.08
518,1,0,0,0,1,1,1,27,297.22,3,31,2.54,3.44
519,1,1,0,0,1,1,1,34,226.96,4,5,4.82,0.01
520,0,1,0,0,1,6,1,21,371.32,9,26,2.92,3.71
521,1,1,0,0,1,6,1,23,218.2,12,8,3.38,1.62
522,0,0,0,0,1,12,0,24,67.24,4,28,0.7,4.8
523,1,0,0,1,0,12,0,33,24.94,6,26,5.95,5.5
524,1,0,1,0,1,6,0,20,37.46,4,24,3.98,1.74
525,1,0,0,0,0,1,0,27,19.47,11,12,0.05,2.37
526,1,0,0,0,0,12,0,19,341.69,3,8,4.52,2.86
527,0,1,0,0,0,6,0,32,1.29,5,4,3.03,1.29
528,0,0,0,0,1,12,1,26,270.22,8,23,0.53,0.68
529,0,0,1,1,1,6,0,29,10.52,6,6,0.91,2.92
530,1,0,0,0,1,6,0,39,0.22,7,25,3.8,2.66
531,1,0,1,0,1,12,0,31,13.26,1,19,1.58,4.06
532,0,0,0,0,1,6,0,21,120.12,9,27,2.74,4.68
533,1,0,1,0,0,6,0,39,177.09,8,18,3.86,5.05
534,1,1,1,0,1,1,1,33,0.15,2,18,0.11,2.43
535,1,1,0,0,0,12,0,23,3.12,9,22,5.69,1.43
536,0,1,1,0,1,12,0,32,68.63,11,29,2.53,5.74
537,1,1,0,0,1,1,1,37,278.94,3,28,4.15,5.0
538,0,1,0,1,1,1,0,34,81.42,7,4,1.36,5.32
539,1,0,1,0,0,6,0,30,6.01,8,2,4.18,2.23
540,1,0,1,0,1,6,0,22,286.09,3,21,3.18,0.67
541,1,0,0,0,1,6,0,41,344.12,9,15,3.29,1.65
542,0,0,1,0,0,6,0,38,366.11,4,1,4.68,0.32
543,0,0,0,0,1,12,1,25,80.87,3,9,2.12,3.25
544,1,1,0,0,0,6,0,35,67.03,2,22,0.5,1.07
545,1,0,1,0,0,6,1,39,6.73,7,31,4.43,0.76
546,1,1,0,0,1,6,1,23,3.14,11,21,5.26,1.08
547,0,1,1,0,1,6,1,31,420.45,7,31,0.52,3.0
548,0,1,1,0,1,6,0,25,236.41,4,13,1.8,3.98
549,1,1,0,1,0,12,0,28,45.23,8,9,5.84,4.67
550,1,1,0,0,0,12,0,27,292.2,8,3,2.82,0.38
551,0,0,0,0,1,6,0,39,70.15,10,0,4.79,4.63
552,1,1,0,0,0,1,0,33,144.21,7,3,4.65,3.37
553,1,0,1,1,0,12,1,33,10.47,11,0,2.14,3.61
554,1,1,0,1,1,1,1,36,384.69,8,5,1.39,1.98
555,0,1,0,0,1,1,0,33,381.9,4,3,4.28,4.24
556,0,0,1,1,1,6,0,23,24.57,3,26,5.21,3.2
557,1,0,0,1,1,6,1,25,110.7,5,28,3.03,4.65
558,1,0,0,0,1,1,1,38,327.53,12,21,4.39,1.45
559,1,1,1,0,1,12,0,31,37.53,9,7,2.64,0.69
560,1,0,0,1,1,6,0,29,323.11,9,31,5.44,4.01
561,0,1,1,0,0,12,1,25,353.89,7,12,3.97,0.74
562,0,1,0,1,1,6,0,18,402.79,11,22,3.95,1.3
563,1,1,0,0,0,12,0,30,241.13,8,18,1.38,3.99
564,0,1,0,0,1,6,1,20,0.18,10,15,5.5,4.02
565,1,0,0,0,0,6,0,34,101.07,9,28,4.64,2.26
566,1,0,1,0,1,1,1,32,328.48,10,31,5.29,4.88
567,1,0,0,1,1,6,1,41,60.77,1,26,4.23,5.19
568,1,0,0,1,1,12,0,23,57.65,6,5,1.24,4.69
569,1,1,0,0,1,12,0,21,207.56,4,18,4.5,0.33
570,0,1,0,0,1,1,0,40,87.28,6,15,2.57,4.75
571,1,1,1,0,1,6,1,35,8.66,4,1,4.69,5.42
572,0,0,0,0,1,12,0,37,18.13,10,31,5.87,1.72
573,0,0,0,0,0,6,0,21,414.86,8,13,5.99,3.67
574,1,0,0,0,0,1,0,34,129.76,11,7,4.43,1.35
575,0,1,0,0,1,1,1,31,287.88,2,4,1.47,1.26
576,1,0,0,0,1,12,0,40,6.29,10,1,4.19,4.32
577,1,1,1,0,1,6,0,27,426.89,5,27,1.76,2.54
578,0,0,1,0,1,6,0,39,48.29,6,22,1.45,2.08
579,0,1,0,1,1,6,1,36,26.6,5,17,4.7,2.81
580,0,1,0,0,1,6,0,26,94.68,6,10,0.2,4.95
581,1,0,0,0,1,6,0,35,0.29,5,3,2.14,2.94
582,0,1,1,0,1,12,1,41,12.52,1,19,0.71,4.27
583,0,1,0,0,1,1,1,23,459.04,8,27,1.77,2.73
584,0,0,0,1,1,12,0,36,495.21,2,29,3.98,5.81
585,1,1,1,1,0,6,1,36,320.14,11,3,3.01,4.83
586,1,1,0,1,1,12,1,31,322.91,11,29,5.01,2.81
587,1,0,0,0,1,12,1,36,280.23,9,2,4.04,1.02
588,0,0,0,0,1,12,0,21,256.29,2,22,3.45,5.39
589,1,0,0,0,1,12,0,30,195.68,10,31,1.7,5.43
590,1,1,0,1,1,6,1,29,414.09,12,30,0.77,5.95
591,0,0,0,0,1,6,0,25,34.03,11,26,4.37,4.05
592,1,1,0,0,1,1,1,34,100.37,11,0,4.1,3.22
593,0,0,1,1,0,12,1,27,493.93,6,31,3.8,2.7
594,0,1,1,1,0,6,0,27,126.22,7,28,2.53,3.79
595,1,0,0,0,0,6,1,29,358.83,11,14,5.02,3.65
596,1,1,0,0,1,12,0,36,10.45,1,31,5.48,1.51
597,0,0,0,0,1,6,0,26,8.69,11,29,3.45,3.44
598,0,1,0,1,1,1,0,38,186.51,2,26,3.84,0.58
599,0,0,1,0,1,1,1,37,227.99,11,28,5.57,3.07
600,1,0,0,0,0,1,0,28,482.94,4,23,0.68,0.13
601,1,1,0,1,1,6,0,18,435.39,2,3,3.91,2.59
602,1,1,0,0,1,1,1,38,257.25,5,6,2.69,4.09
603,1,1,0,1,1,1,1,31,1.07,6,21,0.42,5.48
604,1,0,0,0,1,1,0,35,480.03,9,17,4.03,1.03
605,0,1,0,1,0,1,1,25,175.8,10,4,3.4,0.57
606,1,1,0,0,1,6,0,39,522.38,5,9,3.67,3.63
607,1,1,0,1,1,1,1,21,9.56,10,23,5.33,2.0
608,0,1,0,0,0,1,1,27,299.54,5,13,5.23,2.4
609,0,0,1,1,1,12,0,41,129.11,10,12,1.12,3.12
610,1,0,0,0,1,6,1,38,17.86,9,1,4.67,0.45
611,1,1,1,1,1,1,1,40,149.2,3,19,5.62,0.11
612,0,1,0,0,1,1,1,23,42.65,10,28,5.51,1.71
613,1,0,0,0,0,1,1,36,522.96,8,8,1.44,3.47
614,0,0,0,0,1,6,0,41,7.71,9,27,5.09,5.82
615,1,0,1,0,1,1,1,28,287.4,4,23,1.6,0.19
616,1,0,0,0,1,12,1,27,419.87,10,4,4.07,0.94
617,0,0,1,0,1,12,0,37,0.31,8,29,3.32,1.88
618,0,1,0,1,1,6,1,20,130.25,4,6,5.61,4.98
619,1,0,1,0,1,12,1,34,136.49,7,23,4.08,5.81
620,0,1,0,0,1,1,0,24,122.27,8,11,4.37,4.67
621,1,0,0,1,1,1,0,39,0.39,4,21,5.94,1.24
622,0,1,0,1,0,6,1,31,76.83,10,1,4.65,1.79
623,1,1,0,0,0,1,1,34,452.11,10,30,4.6,3.62
624,1,1,0,0,1,12,0,41,18.01,6,31,2.44,4.95
625,1,1,1,1,1,12,1,32,416.1,1,15,3.68,0.19
626,1,1,0,0,0,12,0,22,104.01,5,12,3.44,5.88
627,1,1,1,0,0,12,1,18,99.73,11,7,2.9,3.19
628,0,0,1,0,0,12,0,18,202.05,4,10,2.55,2.57
629,1,1,1,1,1,12,0,31,34.09,3,11,1.57,4.15
630,1,0,0,0,0,6,1,26,190.89,12,20,0.1,1.97
631,0,1,1,0,1,6,1,39,393.58,9,12,5.39,5.61
632,0,0,0,1,0,6,0,40,340.77,4,24,5.16,1.45
633,1,0,0,1,0,1,0,21,0.32,2,4,3.81,4.61
634,0,0,0,1,0,6,1,25,150.38,4,11,0.65,4.75
635,0,0,0,0,1,1,1,32,348.66,9,20,2.11,6.12
636,0,1,0,0,1,1,1,34,531.65,3,11,3.75,5.99
637,0,1,0,1,1,12,0,28,99.56,5,15,5.34,6.02
638,1,1,0,1,1,12,0,41,1.77,11,10,2.81,5.81
639,0,1,0,1,0,12,1,31,38.54,5,9,2.85,0.99
640,1,0,0,1,1,1,1,23,0.15,10,17,2.76,1.49
641,1,0,0,0,0,12,0,29,125.09,6,30,3.86,2.09
642,1,1,0,1,1,12,0,21,46.95,9,25,0.46,4.11
643,0,1,0,0,1,12,1,28,207.15,12,26,1.93,4.08
644,1,1,1,0,1,1,1,23,48.57,9,25,4.34,5.39
645,1,0,0,0,0,12,1,38,26.74,3,8,1.22,1.78
646,1,0,1,1,1,1,0,25,0.35,3,10,5.38,4.28
647,1,0,1,1,1,1,1,23,480.72,4,10,5.28,4.23
648,0,1,0,0,1,12,1,23,334.4,11,0,4.45,1.09
649,1,1,1,0,1,12,0,41,282.85,12,23,2.81,4.05
650,1,0,0,1,1,1,1,29,98.14,1,4,2.76,0.32
651,1,0,0,0,0,1,0,35,232.15,7,19,4.61,1.42
652,0,0,0,0,1,12,0,34,194.85,5,11,3.3,5.4
653,1,0,0,0,0,12,0,21,0.34,1,27,0.16,0.23
654,0,1,0,0,1,6,1,27,28.96,10,27,0.09,0.82
655,0,1,1,0,1,6,1,29,425.98,8,28,1.44,5.58
656,0,0,0,0,1,1,1,27,217.04,7,29,3.45,0.08
657,0,1,1,0,1,6,1,37,383.88,9,20,5.31,3.39
658,0,1,1,0,0,12,0,26,4.28,9,16,4.28,0.34
659,1,1,0,1,1,12,0,19,549.22,4,24,1.09,1.56
660,1,1,0,1,1,1,1,26,65.04,1,24,4.37,0.38
661,0,1,0,0,1,1,0,27,94.97,11,14,5.69,4.48
662,0,0,0,0,0,12,1,24,342.99,11,28,2.11,3.38
663,1,1,0,0,1,12,0,37,26.57,9,3,4.71,5.95
664,1,0,0,1,1,1,0,31,435.69,7,27,2.48,2.76
665,1,1,0,1,1,12,0,37,54.77,2,12,4.84,4.73
666,1,1,1,0,0,6,1,37,116.6,6,18,0.02,3.59
667,1,1,1,0,1,6,0,29,490.39,12,19,1.14,6.0
668,1,1,1,0,1,12,0,22,354.89,7,21,5.94,4.0
669,1,1,0,0,0,1,1,32,50.32,9,22,3.22,4.08
670,1,0,0,0,1,12,0,27,14.45,10,27,0.68,0.65
671,1,1,0,0,0,1,0,22,18.01,6,18,5.4,4.87
672,1,1,1,1,1,1,1,31,5.31,5,25,5.95,3.95
673,1,1,0,1,1,1,1,39,195.05,12,3,4.75,0.36
674,1,0,0,0,1,1,1,29,181.14,12,11,5.41,1.1
675,0,0,1,0,1,1,0,34,148.51,7,17,1.18,3.62
676,1,0,0,1,0,6,0,26,2.59,7,25,2.44,1.79
677,0,1,0,0,0,12,0,31,0.83,8,15,3.88,0.15
678,1,1,0,1,1,1,1,18,0.51,8,26,5.27,3.76
679,1,1,1,0,1,6,1,25,46.33,10,20,3.46,2.43
680,0,0,0,1,1,12,1,40,0.37,8,6,3.91,4.5
681,1,0,0,0,1,12,1,18,11.95,10,16,2.59,3.77
682,0,1,1,0,1,6,0,27,4.28,6,13,2.06,4.66
683,1,0,0,0,1,1,0,32,328.3,7,23,3.09,3.47
684,1,0,1,1,1,12,0,31,155.24,2,19,0.25,2.25
685,0,0,0,0,1,12,1,20,458.03,4,7,1.76,4.8
686,0,0,0,0,1,12,0,27,7.59,5,23,0.08,1.16
687,0,1,0,0,1,6,1,20,176.64,3,8,0.71,1.01
688,0,1,0,0,1,12,1,33,398.0,12,20,3.61,4.76
689,1,0,0,0,1,6,1,27,229.22,8,6,3.6,2.02
690,1,1,0,0,1,6,1,24,43.49,1,27,4.05,4.62
691,0,0,0,0,0,1,0,36,423.68,11,23,4.59,1.59
692,1,0,0,0,1,12,0,18,22.69,9,31,1.44,4.59
693,0,0,1,1,1,1,0,39,20.48,10,21,3.78,2.06
694,1,0,1,0,1,12,1,28,27.77,11,15,2.81,0.9
695,1,1,1,1,1,12,1,20,491.61,10,18,0.99,1.95
696,0,0,0,1,1,12,0,35,6.88,8,17,0.89,4.77
697,1,0,0,0,1,6,1,19,520.63,9,25,1.63,4.91
698,1,0,0,0,1,6,1,22,321.37,12,21,4.18,1.16
699,0,1,1,0,1,12,0,27,128.47,8,3,2.25,0.66
700,1,0,0,0,1,1,1,41,14.54,12,1,4.61,5.21
701,1,1,1,1,1,6,1,37,303.25,6,13,0.03,2.35
702,1,1,0,1,0,1,0,26,21.33,3,18,5.01,4.83
703,1,1,0,0,1,6,1,23,308.66,8,13,0.18,0.17
704,0,1,0,1,1,12,0,29,520.29,11,26,1.4,3.91
705,0,0,1,0,1,1,0,38,99.91,5,3,0.88,3.96
706,1,1,0,0,0,1,0,27,447.0,12,26,5.49,3.42
707,1,1,0,1,0,12,1,29,246.73,4,8,0.75,0.53
708,1,0,0,1,1,12,1,28,246.58,6,30,4.95,1.45
709,0,0,0,1,1,6,1,27,283.24,1,20,4.25,1.21
710,1,0,1,0,1,6,0,31,67.96,10,5,5.43,3.0
711,0,1,0,0,0,1,1,20,125.87,3,19,5.73,2.6
712,1,1,0,0,1,1,0,37,125.73,11,31,4.75,1.8
713,1,1,0,0,1,1,0,30,0.46,11,14,1.48,4.53
714,0,0,1,0,1,12,0,33,143.66,9,13,2.67,2.5
715,1,0,0,0,1,1,1,27,536.83,6,12,4.46,5.75
716,1,1,0,0,0,12,0,38,110.72,6,26,5.14,4.03
717,0,1,1,0,1,6,1,33,516.67,11,25,1.56,0.85
718,1,1,0,1,1,1,1,36,181.64,10,29,4.79,3.21
719,1,0,0,1,1,6,1,39,547.33,4,26,3.47,1.63
720,1,1,0,0,1,1,1,30,74.91,6,19,2.58,5.53
721,1,1,0,1,1,6,0,36,57.04,3,14,4.83,3.52
722,0,0,1,0,1,6,1,34,1.14,4,25,3.02,0.29
723,1,1,1,0,1,6,0,38,395.46,5,0,5.36,4.8
724,0,1,1,1,1,1,1,38,112.52,1,4,0.59,1.62
725,0,1,1,0,0,6,0,35,4.15,12,14,1.52,2.79
726,1,0,1,0,1,6,1,38,423.76,9,19,4.08,1.21
727,1,1,0,0,1,12,1,31,5.81,8,31,5.55,3.16
728,1,1,0,1,1,6,0,27,138.02,6,22,3.64,2.8
729,0,1,1,1,0,6,0,24,0.85,11,3,3.96,4.98
730,0,1,0,0,1,6,0,23,60.73,5,31,3.1,4.78
731,0,0,1,0,1,6,0,18,105.14,9,24,0.82,0.94
732,0,0,1,1,1,1,1,35,206.21,8,25,4.25,2.42
733,0,0,0,1,0,6,1,25,36.15,2,7,5.41,5.67
734,1,0,1,0,1,12,0,19,4.93,5,6,5.8,4.58
735,0,1,0,0,1,1,1,22,0.59,7,6,4.25,3.74
736,1,1,0,0,1,12,1,25,78.75,5,26,6.0,3.95
737,1,1,0,1,0,6,1,21,161.17,4,21,2.29,3.72
738,0,0,0,0,1,12,1,34,83.57,1,21,0.33,4.33
739,1,1,0,0,1,1,0,21,252.68,2,13,4.25,1.73
740,1,1,0,1,1,1,1,31,5.56,3,15,3.01,4.96
741,0,0,0,1,1,6,1,36,155.95,9,19,3.56,2.58
742,1,1,0,0,0,1,1,18,281.15,5,4,1.17,5.5
743,0,0,1,1,0,6,0,22,439.19,12,23,3.41,5.12
744,0,0,0,0,0,12,0,26,275.54,9,6,1.6,5.18
745,0,1,0,0,1,1,0,37,1.17,9,20,4.18,4.44
746,1,1,1,0,0,12,1,35,0.38,10,11,2.34,3.35
747,1,0,0,0,1,6,0,40,224.97,12,28,3.14,3.87
748,0,0,1,1,1,1,0,32,1.28,2,10,1.67,3.19
749,1,0,0,0,0,6,0,21,70.65,4,9,5.55,2.62
750,0,1,1,1,0,12,0,24,264.18,9,22,0.47,0.33
751,1,0,0,1,1,6,1,35,354.16,7,29,0.33,2.19
752,0,1,0,0,1,6,0,21,122.14,10,13,0.98,5.25
753,0,1,0,1,1,1,1,35,269.02,5,18,0.09,5.06
754,1,1,0,0,0,12,1,18,10.31,10,3,3.9,3.1
755,1,1,0,1,1,6,0,33,74.37,1,15,3.71,2.39
756,0,1,0,0,1,12,1,39,87.26,5,6,0.07,4.92
757,0,1,1,0,1,12,0,29,103.11,11,10,3.38,5.47
758,1,0,0,0,0,12,0,32,14.81,10,1,5.86,6.12
759,1,1,0,0,0,12,1,31,30.13,11,16,0.04,4.83
760,0,1,0,0,1,6,1,18,370.01,1,13,1.42,3.18
761,0,1,1,0,1,6,1,33,89.38,2,7,1.37,6.05
762,1,0,0,0,1,6,0,27,30.84,2,16,2.76,1.84
763,1,0,0,0,0,12,0,28,228.05,8,28,2.58,1.09
764,0,1,0,0,1,1,1,34,6.73,11,22,5.91,5.26
765,0,1,1,0,0,12,0,27,63.33,5,29,1.78,5.66
766,1,1,0,0,1,1,1,38,4.44,11,7,3.6,5.5
767,1,0,1,0,1,6,1,36,342.32,8,7,2.13,2.2
768,1,0,0,0,1,6,1,33,39.59,3,26,1.02,4.57
769,1,0,1,0,1,12,1,41,19.91,1,25,0.47,2.48
770,0,0,0,0,1,12,0,18,30.17,2,12,4.15,2.95
771,1,1,0,0,1,6,1,26,459.98,1,27,3.9,0.29
772,1,1,0,0,0,12,0,32,507.91,7,27,4.12,1.59
773,0,0,0,0,1,12,1,37,5.17,5,25,0.51,1.44
774,1,1,1,0,1,1,1,39,71.81,5,22,3.63,2.11
775,1,0,1,0,1,6,1,33,357.09,7,4,2.2,5.1
776,0,1,0,0,1,12,0,29,221.68,5,11,3.74,4.94
777,0,1,1,1,1,12,0,38,308.35,2,19,1.24,2.73
778,1,0,0,0,1,1,0,19,349.61,2,17,5.33,1.16
779,0,1,1,1,1,6,1,26,68.23,11,10,1.25,5.99
780,1,0,0,0,1,12,0,23,481.42,11,10,3.99,5.08
781,1,1,0,1,0,12,0,25,47.21,12,2,0.95,1.61
782,1,1,1,0,1,6,1,27,537.56,5,29,4.85,0.74
783,0,1,1,0,0,1,1,41,333.26,2,15,1.37,4.27
784,0,0,0,1,1,12,0,20,67.27,12,9,2.65,0.67
785,0,0,0,1,0,1,0,35,122.43,5,24,4.18,4.65
786,1,0,0,1,1,6,1,23,34.42,9,18,1.91,4.43
787,0,1,1,1,0,1,1,20,110.75,3,2,3.19,1.86
788,1,1,1,1,1,6,1,23,10.58,8,23,5.59,3.84
789,0,0,0,0,1,6,1,39,80.13,5,4,1.52,5.93
790,1,0,0,1,1,1,0,29,10.2,8,20,0.16,3.43
791,0,0,0,0,0,6,0,28,158.87,5,27,5.08,5.74
792,0,1,0,0,1,6,0,36,301.22,8,24,1.36,3.68
793,1,1,0,0,0,12,1,28,314.19,6,22,0.23,4.68
794,1,0,1,0,1,12,0,32,52.55,11,0,2.91,5.7
795,1,1,0,1,1,6,0,23,12.04,2,17,4.0,2.81
796,1,1,0,0,1,6,0,39,262.06,9,4,5.7,2.17
797,0,0,0,0,0,6,0,38,318.05,3,25,5.66,4.29
798,1,1,0,0,1,6,1,36,215.12,8,28,0.67,0.54
799,1,1,0,0,1,1,1,32,14.83,5,2,2.77,1.47
800,0,1,1,0,1,12,0,19,6.66,12,10,3.86,3.4
801,0,0,0,0,1,1,1,38,73.73,9,5,4.55,4.17
802,0,1,0,1,1,12,0,19,82.82,4,10,5.93,2.42
803,0,0,1,1,1,6,1,23,214.01,9,22,0.69,4.57
804,1,0,1,0,1,1,1,40,107.12,7,25,2.12,4.44
805,0,0,0,0,1,1,1,37,93.6,9,14,5.61,1.34
806,0,1,1,0,1,12,0,25,83.13,6,5,3.38,5.11
807,0,0,0,0,0,12,0,19,0.16,10,15,4.86,3.08
808,0,1,1,1,1,6,0,20,186.94,8,18,2.82,2.63
809,1,0,0,0,1,12,0,27,156.73,10,1,3.87,3.61
810,1,1,0,1,1,6,0,27,431.56,2,11,5.48,4.4
811,1,1,0,0,1,6,0,35,205.94,11,21,1.14,4.35
812,0,0,1,0,1,6,0,21,334.28,6,20,0.5,1.4
813,0,0,0,1,1,1,1,22,482.09,12,19,4.99,5.14
814,0,0,0,1,1,1,0,25,392.91,11,25,1.36,5.11
